11,7,10,6,10
9,9,7,12,8
13,7,9,7,7
9,8,7,10,11
6,8,14,6,10
7,6,9,8,7
10,12,8,9,12
11,7,8,8,7
8,7,15,8,7
9,8,18,23,7
15,12,9,8,9
21,7,8,9,7
9,12,16,6,7
21,7,9,10,10
46,7,7,10,8
8,12,11,6,8
9,7,9,10,8
12,6,11,8,8
7,7,23,6,7
12,8,10,6,7
12,6,16,18,6
28,6,20,25,6
13,8,12,13,7
20,15,8,10,8
7,23,7,23,10
11,14,11,7,9
23,10,14,7,20
17,9,17,24,24
17,28,13,11,11
19,14,8,19,7
15,24,15,22,13
8,35,17,17,7
18,28,8,10,18
18,17,13,26,22
17,11,18,18,22
19,26,9,21,19
21,29,12,17,22
20,18,17,16,18
17,20,21,22,22
15,18,19,28,26
16,18,19,21,20
12,17,14,16,17
18,17,17,15,17
17,19,13,20,22
18,22,17,17,17
17,21,18,19,17
17,17,15,19,17
17,17,17,17,20
17,17,17,17,17
17,17,17,17,17
19,17,17,17,17
17,17,17,17,17
17,17,17,17,19
17,17,17,17,17
17,17,17,17,17
17,17,18,17,17
17,17,17,17,17
17,18,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,18,17,17
17,17,17,17,17
17,17,19,17,17
17,17,19,17,17
17,17,19,17,17
17,17,19,17,17
17,18,22,21,17
17,18,30,17,17
17,17,24,17,17
17,17,35,17,17
20,18,34,17,17
18,18,28,17,17
17,18,45,17,17
23,18,27,17,17
17,19,28,17,18
17,19,28,17,18
19,18,22,17,18
17,19,39,17,18
17,18,28,17,18
17,19,24,17,18
17,18,26,17,18
17,18,42,17,18
24,19,21,17,18
17,21,24,17,18
17,18,28,17,18
17,17,22,17,18
17,17,22,17,18
24,17,23,17,18
18,17,23,17,18
19,17,24,18,18
19,17,35,19,18
17,17,24,20,18
18,17,25,21,18
19,17,23,21,19
19,17,23,22,19
22,22,32,24,18
22,17,31,23,18
25,17,23,20,18
25,17,23,19,18
43,19,33,19,19
34,17,23,20,19
21,17,20,21,18
23,17,22,18,19
28,17,23,20,20
20,17,20,22,20
18,17,25,21,19
21,18,24,20,19
16,18,34,22,20
14,17,33,24,20
13,18,24,20,20
13,17,23,20,18
19,18,32,22,19
18,18,35,24,18
10,17,32,23,20
13,17,21,20,18
17,17,20,21,18
13,17,20,26,19
11,18,22,20,18
9,18,19,20,18
10,17,25,21,69
13,17,26,24,18
11,17,25,22,17
15,17,22,23,17
16,17,26,21,17
9,17,25,19,17
7,17,30,20,17
7,17,45,18,18
9,17,24,20,17
11,18,22,20,26
10,19,24,19,19
11,21,14,21,18
7,17,25,24,18
6,17,24,20,19
7,17,21,20,22
8,19,21,22,23
10,17,22,28,25
10,17,29,20,19
13,24,30,19,20
11,18,23,19,30
8,18,27,20,31
11,17,29,20,17
13,17,28,22,24
15,17,27,24,34
11,18,30,19,20
11,18,25,19,19
17,22,17,24,34
13,19,32,25,25
12,19,48,24,31
15,20,31,22,25
10,19,26,23,42
8,18,30,21,26
12,17,25,20,39
20,22,24,22,25
15,18,28,20,34
9,17,40,21,21
7,17,23,21,40
7,17,26,20,22
8,20,32,22,29
9,22,22,24,22
9,18,28,24,32
8,18,28,22,24
9,19,28,23,28
10,20,32,23,25
13,18,34,22,24
13,17,22,22,29
14,17,24,21,28
17,19,23,25,25
13,18,31,27,24
13,18,25,25,38
14,18,36,26,28
15,18,28,24,30
19,18,30,23,28
30,17,29,25,35
21,18,30,22,53
24,19,23,22,28
29,20,29,26,43
22,19,26,23,55
24,17,31,23,57
22,17,22,31,54
16,24,30,23,56
19,17,21,29,54
19,17,25,24,29
19,19,29,21,65
19,28,30,17,38
18,19,22,33,66
21,18,28,26,42
18,18,37,30,39
18,23,31,31,27
30,18,25,28,46
17,22,27,28,49
17,17,20,32,55
18,17,34,29,40
18,20,30,27,61
18,21,30,35,71
18,17,25,25,63
22,19,27,35,60
18,19,26,29,53
18,17,29,30,65
18,18,36,40,64
18,19,38,29,67
18,17,32,47,69
18,17,29,32,67
18,18,28,33,62
18,19,31,32,82
19,17,29,45,73
19,18,27,35,83
18,21,35,31,84
19,20,30,40,72
18,17,29,31,74
19,17,27,53,65
20,19,38,45,59
19,22,36,28,70
19,17,27,31,73
19,18,34,25,67
19,21,45,25,71
19,18,32,24,79
19,21,27,25,70
19,20,28,26,77
19,17,67,24,63
19,20,27,22,66
19,19,27,50,85
19,18,28,26,82
27,18,28,31,88
19,19,31,40,90
19,17,35,40,60
19,18,32,31,65
19,20,29,42,81
19,19,39,34,78
19,18,29,40,72
30,18,38,40,75
21,19,29,37,80
21,18,30,35,66
20,18,42,36,68
20,20,36,35,67
18,18,34,34,76
20,18,52,33,80
20,19,35,31,55
20,19,35,32,78
19,17,38,34,84
19,17,54,35,76
19,21,41,35,91
20,19,45,29,74
20,18,63,35,72
22,19,32,33,79
20,20,39,33,87
19,17,54,37,81
19,19,62,44,103
19,17,41,43,83
20,17,32,50,87
21,20,33,37,87
20,17,29,38,98
21,18,33,37,84
22,19,32,38,80
22,18,35,38,81
20,20,26,41,83
20,20,38,41,78
19,17,26,41,80
20,20,33,44,83
20,22,31,30,88
22,17,47,25,87
21,19,35,32,83
19,21,21,47,66
20,17,27,34,87
20,20,34,61,72
21,20,21,33,85
22,18,50,39,25
22,19,22,36,84
20,19,47,50,90
23,17,26,17,81
20,20,56,36,78
21,17,30,57,86
21,21,36,52,89
20,17,35,42,82
20,18,32,62,91
21,24,37,56,86
20,17,34,52,84
21,21,33,45,86
22,20,36,57,95
22,18,38,45,15
21,24,32,44,99
21,18,40,35,85
21,23,26,45,86
23,19,36,41,85
22,18,23,52,86
20,23,34,45,77
20,17,32,49,77
22,20,38,47,85
23,22,43,51,87
24,17,39,47,87
21,26,36,50,94
20,17,40,48,85
22,18,38,57,80
23,22,37,53,90
23,17,54,54,89
22,22,49,57,89
20,23,38,55,75
23,17,33,62,79
26,46,50,62,80
21,24,44,55,100
21,23,42,68,90
26,17,48,56,91
22,24,51,71,94
22,17,38,57,78
22,17,60,60,97
22,24,35,70,99
23,18,52,58,91
25,17,43,73,94
24,18,39,62,82
24,16,47,59,78
24,20,38,71,65
24,17,50,70,90
26,23,56,66,101
21,13,42,65,17
23,17,49,61,79
31,17,48,58,99
