9,19,7,8,11
8,17,9,9,8
7,6,11,15,9
6,6,8,8,6
11,6,9,7,9
10,12,7,8,10
13,8,7,10,7
6,10,9,9,6
7,12,8,7,7
9,7,6,8,8
7,12,11,7,7
8,10,9,8,10
7,8,9,6,10
7,9,14,7,17
10,9,9,12,6
10,16,12,7,7
19,8,13,8,8
10,11,10,6,8
20,14,15,19,8
11,7,17,7,7
32,11,11,7,6
8,18,10,7,6
15,19,11,7,6
9,10,8,24,8
7,12,10,11,7
14,14,22,9,7
27,20,12,21,8
12,8,10,19,19
14,13,36,10,19
24,40,12,16,20
23,26,21,27,20
17,22,28,17,9
14,17,8,23,17
10,17,20,11,17
11,21,10,17,35
11,7,12,19,15
18,13,23,21,17
18,16,17,11,17
31,17,19,13,26
17,13,17,17,24
17,17,17,20,20
12,17,26,9,19
17,17,17,17,31
12,17,12,14,33
18,17,17,17,17
21,17,17,19,18
18,17,17,18,17
21,18,17,17,25
29,17,17,20,17
17,17,17,17,17
17,17,17,17,17
17,19,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,18,17,17,17
17,17,17,17,18
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
24,17,17,17,17
17,17,17,17,17
17,17,19,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,25,17,17
17,18,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,19,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,17,17,17,17
17,25,17,17,17
17,17,17,14,17
17,17,17,17,17
17,17,17,9,17
17,17,17,9,17
17,17,17,17,17
17,17,17,17,17
17,17,17,9,17
17,17,17,9,17
17,17,17,9,17
17,17,20,9,17
17,18,17,9,17
17,19,17,9,17
17,22,17,9,28
17,22,20,9,17
17,22,17,17,17
17,28,17,17,17
17,17,17,17,18
17,10,17,17,17
17,10,23,17,17
17,17,17,17,17
17,17,17,17,17
17,25,17,17,17
17,28,17,17,17
17,17,17,17,17
17,17,17,17,17
17,31,17,17,17
17,31,17,17,20
17,36,17,17,17
17,37,17,17,17
17,30,17,17,17
17,26,17,17,17
17,31,17,17,17
19,29,17,17,17
17,33,17,17,17
17,27,17,17,17
17,25,17,17,17
17,22,17,17,17
17,22,17,17,17
17,23,17,17,17
17,26,17,20,17
17,25,17,17,17
17,22,17,17,22
17,22,17,17,17
17,22,17,17,28
17,25,17,17,17
17,22,17,21,17
17,22,18,17,17
17,22,17,17,17
17,21,17,17,17
20,20,17,17,17
17,21,17,28,17
17,21,17,17,17
17,21,17,17,17
17,21,17,17,18
17,22,17,17,18
17,23,17,17,18
17,22,17,17,19
17,21,17,17,19
18,20,17,17,18
17,19,17,17,30
17,20,17,17,19
17,19,17,17,19
17,19,17,17,19
17,19,17,17,19
17,19,17,17,19
17,19,17,17,20
17,50,17,17,20
17,19,17,17,20
17,19,17,17,19
17,20,17,17,19
17,20,17,17,20
17,20,17,17,20
17,19,17,17,20
17,20,17,17,10
17,19,17,17,21
17,19,17,17,21
17,19,17,17,21
17,19,17,17,20
17,60,17,17,21
17,19,17,17,22
17,19,17,17,22
17,19,17,17,23
17,18,17,17,23
17,19,17,17,22
17,19,17,17,22
17,19,17,17,23
17,19,17,17,30
17,19,17,17,23
17,19,17,17,24
20,19,17,17,23
17,19,17,17,26
17,19,17,17,28
17,19,17,17,26
17,19,17,17,25
17,18,17,17,28
17,19,17,17,29
17,19,17,17,29
17,19,17,17,27
17,19,17,17,44
17,19,17,17,39
17,20,17,17,33
17,20,17,17,39
17,21,17,17,82
17,21,17,17,37
17,21,17,17,34
17,21,19,17,36
17,20,17,17,46
17,20,17,17,30
17,21,17,17,28
17,21,17,17,37
17,21,25,17,37
17,21,17,17,33
17,21,17,17,36
17,21,17,17,39
17,21,17,17,35
17,21,17,17,32
17,21,17,17,38
17,21,17,34,38
17,21,17,17,31
17,21,19,17,37
17,22,17,17,42
17,22,17,17,38
17,23,17,17,42
17,22,17,17,40
17,22,17,17,41
17,20,17,17,52
17,23,17,17,38
17,23,17,17,37
17,24,17,17,41
17,26,17,17,51
17,24,17,17,45
17,24,23,17,46
17,25,17,17,44
20,27,17,17,49
17,29,17,17,48
17,28,17,17,48
28,28,17,17,50
17,57,17,17,52
17,50,17,17,57
17,27,17,17,56
17,34,17,17,49
17,48,17,17,54
17,43,17,17,97
17,31,17,17,61
17,31,17,17,56
17,31,17,17,60
17,31,17,17,51
17,31,17,17,59
17,31,17,17,76
17,31,17,17,81
17,31,42,17,77
17,30,17,17,55
17,27,17,17,100
21,31,17,17,67
17,26,17,17,101
19,27,17,17,120
17,31,18,17,76
25,32,17,17,115
17,31,17,17,77
17,31,17,17,164
17,28,17,17,71
17,34,24,17,116
17,31,17,19,132
17,31,17,17,127
17,31,17,17,83
17,43,17,17,134
17,31,17,17,132
17,32,17,19,103
17,29,17,17,130
17,39,17,17,82
23,31,17,19,136
17,33,17,17,112
17,33,17,17,96
17,30,17,17,153
17,33,17,17,40
17,29,17,17,85
17,35,17,17,186
17,35,17,25,51
17,35,17,17,111
17,36,17,17,130
17,34,17,17,132
17,36,18,17,38
17,31,17,17,138
28,41,17,17,141
17,39,17,17,15
17,34,22,17,118
17,45,17,17,138
17,37,18,17,80
18,42,18,17,89
17,53,17,17,79
17,43,20,17,93
17,47,19,17,79
17,41,17,18,40
18,43,18,17,88
17,43,17,17,69
19,50,17,17,85
17,40,17,17,81
22,45,24,17,74
18,68,19,17,82
17,62,21,17,92
17,57,26,17,84
24,46,25,17,48
18,61,19,17,91
17,57,29,17,87
17,65,22,17,87
17,76,22,17,15
17,69,33,17,87
18,64,17,17,72
19,69,29,17,91
18,77,22,17,91
17,59,33,17,89
18,63,29,17,116
20,80,45,17,120
18,76,20,17,94
19,25,36,17,122
20,67,25,17,41
17,66,44,17,119
20,74,41,17,120
19,66,18,17,148
20,65,24,17,128
20,75,20,17,106
17,67,20,17,168
18,67,19,17,124
20,66,20,17,113
18,55,22,21,139
23,68,19,17,183
20,66,26,19,210
19,67,21,17,112
20,66,27,17,111
20,63,20,17,108
19,65,22,19,101
20,61,22,18,112
25,41,22,17,111
22,65,22,19,136
25,66,20,18,112
24,65,32,17,101
35,65,21,17,46
24,66,31,18,108
32,68,30,19,104
21,63,28,18,124
23,65,29,25,96
23,61,22,20,90
22,68,26,17,126
31,62,25,17,113
26,65,40,20,97
23,69,37,18,119
30,70,25,17,96
24,63,28,19,121
30,72,25,19,110
31,74,30,18,122
29,62,29,20,122
25,69,30,20,94
41,70,23,17,81
36,68,30,17,114
66,77,30,20,88
41,69,29,18,99
34,77,39,21,105
31,70,32,20,114
26,65,26,20,120
17,64,30,20,85
26,69,30,19,116
17,68,17,19,112
37,38,35,20,136
39,60,27,18,63
41,61,30,20,132
56,74,26,30,121
39,69,32,21,91
40,71,61,20,116
36,62,28,20,112
38,68,36,22,119
52,66,40,20,105
36,70,34,21,111
34,74,24,24,162
62,65,27,20,36
70,66,25,22,136
62,76,45,22,93
48,70,38,23,147
34,86,37,22,81
41,73,34,28,116
39,91,27,25,113
49,72,34,23,146
35,70,24,23,114
37,75,49,24,97
35,79,46,29,74
37,95,25,28,80
38,64,31,24,94
34,73,45,29,85
44,77,56,34,94
50,76,44,30,118
52,92,40,35,123
38,80,33,34,99
42,94,39,32,119
25,81,25,27,92
61,69,43,26,87
44,71,43,33,126
46,81,43,39,80
17,93,46,35,90
54,82,40,46,108
53,91,29,35,119
49,76,32,24,60
61,88,47,41,80
49,92,37,46,128
47,96,33,29,21
47,84,45,48,112
47,98,47,29,170
46,65,33,30,130
46,102,44,49,112
45,96,43,42,126
47,82,38,36,122
53,84,39,40,113
63,82,40,37,135
56,111,44,33,116
76,109,73,37,132
71,113,44,35,127
66,105,56,34,15
66,107,44,42,115
59,108,53,34,138
65,107,46,44,109
58,98,44,57,54
58,90,44,35,30
17,104,47,49,84
60,64,45,42,102
62,109,53,58,128
71,109,48,38,90
70,87,52,44,115
62,102,51,51,104
59,103,37,44,35
69,113,27,45,65
60,110,49,46,111
66,104,54,66,72
68,104,61,62,114
81,111,54,47,124
66,104,59,50,31
25,109,58,50,153
68,104,41,44,99
45,109,50,62,66
67,100,63,63,100
25,108,31,54,120
72,98,47,57,33
87,97,68,57,136
63,101,29,59,105
77,99,55,46,106
78,107,52,46,134
42,109,44,46,127
52,109,58,46,91
67,109,48,49,105
77,66,37,47,106
79,109,42,47,124
70,106,43,50,103
57,37,56,57,149
76,104,64,64,155
73,99,37,67,108
74,97,40,55,124
108,109,45,60,119
127,105,40,63,84
96,106,48,55,59
145,109,40,73,75
102,110,59,55,112
100,105,39,57,122
73,102,53,66,112
105,108,88,73,96
81,40,83,67,112
68,112,81,64,107
102,109,74,60,133
101,111,48,66,69
108,98,85,36,102
97,99,83,64,108
117,111,77,68,72
108,107,106,77,133
30,108,58,41,76
127,107,104,37,66
108,110,46,75,117
144,111,82,78,88
103,102,96,73,20
101,102,64,79,136
99,108,89,73,87
104,114,90,90,103
137,114,82,79,142
83,116,84,93,91
110,115,85,97,105
134,110,55,93,117
102,114,78,83,88
146,119,81,83,110
149,114,85,85,40
158,57,80,87,32
95,119,86,75,79
124,113,76,82,117
160,112,83,88,107
159,113,79,88,103
176,101,81,91,81
104,58,80,131,104
106,108,73,117,142
66,108,57,90,108
107,104,81,132,104
100,87,78,130,94
103,111,83,91,86
121,111,66,83,94
167,116,75,87,96
134,110,65,106,48
151,109,80,85,65
85,118,80,87,166
167,120,61,122,180
162,111,76,85,85
82,114,77,90,129
120,114,62,84,108
116,113,74,86,73
160,73,62,82,117
135,115,78,84,115
136,105,57,97,118
