9,10,9,13,8
9,7,12,8,8
9,8,12,11,9
11,10,10,13,8
10,8,12,11,9
12,10,9,7,9
9,7,13,7,7
10,7,9,7,7
13,8,12,8,9
20,10,10,9,7
12,7,10,8,7
8,10,11,19,7
15,7,10,13,8
12,7,8,13,8
14,7,12,10,7
11,8,10,11,7
13,7,19,16,7
12,7,12,8,7
15,8,9,15,8
19,7,10,12,8
11,7,10,11,8
18,7,29,14,7
10,7,10,17,7
10,7,8,11,9
15,7,9,7,7
9,7,7,9,7
7,7,7,16,7
12,8,8,18,8
11,8,10,13,7
12,8,8,9,7
12,8,7,18,8
12,9,7,9,7
14,8,7,11,8
11,10,19,13,8
7,7,11,9,7
7,7,9,11,7
8,7,9,9,8
12,7,18,10,9
7,8,11,14,9
7,7,9,14,7
11,7,10,9,9
17,10,13,10,8
10,7,24,14,7
12,8,10,14,7
13,7,18,10,7
9,8,11,10,7
10,7,11,8,7
12,7,10,14,7
12,7,10,36,8
17,8,19,8,8
15,8,8,7,7
17,9,20,8,9
11,7,15,9,7
11,7,10,48,7
12,8,11,12,9
17,8,13,9,7
9,7,8,11,7
13,7,14,8,7
12,7,11,15,10
13,8,12,8,9
9,8,14,7,8
13,7,20,8,7
15,8,10,8,7
14,9,9,7,7
11,8,14,7,7
11,9,9,8,7
15,7,9,7,7
12,7,10,7,7
13,10,7,7,7
18,7,7,7,7
10,8,10,7,7
15,7,8,7,9
14,9,8,7,7
12,17,8,9,8
11,12,8,14,8
8,12,7,11,8
8,10,9,21,7
7,8,13,9,9
7,10,14,18,7
7,17,19,9,8
9,10,13,10,7
7,9,17,12,8
7,15,8,18,7
9,9,11,13,8
7,22,17,31,7
7,8,12,8,7
10,19,14,17,7
9,13,19,8,9
9,8,12,30,8
12,22,13,10,7
13,12,20,9,8
10,12,14,9,7
14,11,19,14,7
13,10,12,14,7
11,9,17,11,8
17,8,16,14,7
11,10,8,16,7
9,8,14,12,7
7,12,12,9,8
7,25,7,13,8
