10,16,8,8,8
9,10,13,8,8
8,7,10,9,9
9,12,6,10,8
10,9,9,8,11
7,10,10,8,12
11,18,12,13,7
12,9,21,13,12
26,7,11,14,10
10,9,9,11,13
13,6,8,11,9
11,6,6,11,7
14,6,12,16,6
15,6,14,9,8
8,10,7,8,17
9,10,9,9,8
8,12,14,10,8
8,8,10,9,10
13,12,6,9,10
18,10,9,9,9
22,7,9,10,9
11,7,10,11,11
39,9,7,8,9
34,10,9,7,7
6,10,10,9,7
8,8,11,10,9
11,8,6,11,6
11,8,6,8,6
9,12,18,10,6
9,8,6,16,7
19,8,7,9,12
17,8,24,11,8
14,9,6,8,7
7,7,11,12,8
7,7,6,7,6
8,9,12,11,6
43,10,8,10,7
17,14,14,10,13
7,9,9,13,6
8,13,21,10,19
38,10,20,10,6
8,11,7,11,8
11,20,19,12,8
14,7,17,10,6
8,6,19,11,23
11,18,10,9,12
7,10,10,7,7
16,8,8,7,8
13,6,10,11,14
9,7,13,10,12
10,17,9,14,7
9,13,12,10,12
8,8,25,9,20
10,11,33,11,9
16,12,15,10,13
9,7,13,12,10
7,13,23,9,7
9,14,16,11,17
12,14,22,9,9
7,11,17,12,11
8,6,17,11,6
7,13,16,10,7
9,11,16,10,20
9,16,51,9,16
8,9,12,12,7
12,13,10,10,7
11,7,25,8,8
9,7,11,10,9
17,11,10,10,8
8,9,15,10,8
9,7,13,11,10
8,10,6,9,16
10,14,7,9,18
12,14,23,11,8
8,11,7,10,16
8,20,7,9,9
7,11,6,9,22
15,11,21,10,11
8,15,17,9,11
8,12,20,11,9
9,14,26,9,13
10,18,25,10,19
10,21,36,11,9
10,14,7,10,13
9,15,8,9,7
17,14,7,10,12
32,12,23,8,10
50,17,10,10,29
24,19,6,9,11
18,16,6,11,15
17,8,15,9,6
20,24,7,10,16
18,13,7,9,15
15,7,20,8,9
18,10,16,9,32
9,16,21,9,7
12,6,8,9,6
10,7,40,9,23
7,20,13,9,34
16,7,9,9,26
10,7,9,9,14
17,17,9,11,10
17,9,9,16,18
9,7,17,11,21
9,7,17,12,18
18,16,9,14,11
9,7,12,13,14
17,13,18,14,16
7,9,7,13,10
9,20,17,13,16
17,17,7,14,15
17,14,15,16,19
15,17,7,17,19
35,12,15,15,17
8,7,9,13,17
8,9,18,17,11
12,17,22,9,26
7,17,22,20,24
9,17,10,18,27
17,17,9,14,15
7,17,12,17,17
25,18,8,17,20
7,13,9,17,22
7,17,15,17,26
9,14,9,17,13
15,17,34,15,17
17,17,17,9,27
9,9,17,16,17
8,21,14,9,25
10,17,41,8,15
17,17,11,15,9
9,17,9,17,12
9,15,8,9,17
10,16,22,9,9
8,17,17,17,9
9,9,14,9,9
9,12,9,25,9
17,15,30,17,9
9,7,8,16,12
10,9,6,17,10
9,7,10,11,7
9,7,38,17,9
9,9,17,9,11
9,9,30,15,8
7,9,36,7,17
11,11,17,10,7
7,9,43,17,9
9,17,37,9,17
9,9,12,17,9
9,9,17,17,9
17,9,17,14,7
10,9,16,17,9
11,7,12,17,7
8,7,7,17,9
9,9,17,10,17
9,15,17,15,7
9,7,17,10,9
9,9,17,17,9
9,7,8,17,9
9,9,33,17,9
9,9,20,14,9
9,9,17,16,9
11,9,17,12,11
9,9,17,17,9
9,9,9,17,9
17,9,17,18,11
17,8,17,17,17
17,9,17,14,18
17,9,17,17,17
41,9,17,24,22
26,9,9,24,17
17,9,17,17,15
76,9,25,17,16
8,8,17,17,17
17,9,16,17,17
10,9,17,16,17
8,9,16,29,17
15,9,17,19,17
29,9,17,22,17
17,8,17,25,17
17,17,38,19,14
17,27,17,14,16
10,20,17,24,9
17,25,17,17,17
9,25,16,17,25
17,19,15,17,17
17,10,17,17,9
17,17,14,17,17
15,41,9,17,16
9,32,11,22,14
17,10,9,25,14
9,13,17,17,12
17,17,10,34,17
9,17,17,21,17
9,12,10,14,17
9,17,17,20,17
13,17,17,20,17
9,17,17,20,17
17,17,17,17,12
7,17,13,22,17
8,17,17,25,17
9,17,26,21,9
16,17,40,12,17
9,17,14,17,17
7,17,17,25,12
7,11,17,17,9
9,17,8,18,16
9,17,15,17,10
9,17,16,17,9
9,9,17,16,17
9,17,9,17,17
9,9,17,11,9
9,17,17,13,12
9,9,17,30,17
9,17,14,24,10
9,15,12,17,17
7,9,9,25,15
9,9,17,17,14
34,17,9,12,17
17,10,17,25,17
9,17,9,28,11
9,17,17,25,9
9,17,15,24,17
9,17,14,30,9
10,8,16,17,9
9,17,15,17,17
7,9,17,42,17
9,9,17,10,17
9,9,17,40,16
7,17,17,20,17
10,8,37,23,17
9,9,17,17,17
17,9,16,26,25
7,9,16,60,10
7,9,16,77,17
7,9,17,32,15
9,9,17,17,12
17,9,17,29,17
7,9,17,45,10
9,9,17,72,11
8,9,17,30,15
