8,5,5,5,9
5,7,5,5,7
5,5,5,5,7
5,7,5,5,8
5,5,5,5,11
5,7,5,5,6
5,6,5,5,8
5,6,5,5,6
5,5,5,5,12
5,7,5,5,12
5,6,5,5,11
5,5,5,5,12
5,7,5,5,13
5,7,5,5,8
5,7,5,5,6
5,7,5,5,12
5,5,5,5,9
5,5,5,6,12
7,7,5,6,13
5,7,7,5,11
5,6,6,5,13
7,7,5,5,13
7,7,5,5,13
6,6,7,5,13
7,7,7,7,13
7,5,7,7,13
7,6,7,7,12
7,7,7,7,13
5,5,5,7,13
7,6,7,7,13
7,7,7,7,13
6,7,7,5,13
5,7,7,7,13
7,5,6,6,11
6,6,7,7,13
6,5,5,7,13
7,5,7,7,13
7,7,7,7,13
7,5,6,7,13
6,6,7,7,13
5,5,7,7,13
6,7,7,7,13
6,5,7,7,12
5,7,7,6,11
5,5,7,7,21
14,7,7,7,22
14,7,5,7,22
14,5,7,7,22
14,10,5,5,22
14,10,7,6,22
14,10,15,35,22
14,11,8,25,22
15,11,17,25,22
15,11,15,25,23
15,10,15,25,23
15,11,15,25,23
14,10,14,25,23
15,10,15,25,23
15,10,15,25,23
15,11,15,25,23
15,10,15,25,22
14,11,15,24,22
15,10,15,25,23
14,13,15,25,22
15,13,15,25,23
14,13,14,25,21
14,13,14,25,21
15,13,14,24,21
14,13,14,25,21
15,13,14,26,21
13,13,14,26,21
13,13,14,26,21
13,13,15,27,22
14,13,14,27,21
14,13,15,27,21
13,13,14,27,22
14,13,15,26,22
14,13,15,26,21
13,10,14,26,21
15,13,13,26,22
15,11,13,27,22
14,13,13,27,22
15,30,14,26,23
15,31,13,26,21
19,31,14,27,23
20,31,14,26,22
20,31,15,26,23
20,31,13,25,21
20,30,14,26,22
20,30,14,25,20
20,30,19,25,22
20,30,20,27,20
20,30,20,24,21
20,30,20,27,22
20,30,20,25,21
20,30,20,26,21
20,30,20,25,21
19,32,20,25,21
20,32,20,26,21
19,32,20,25,21
18,32,20,26,24
20,32,20,27,26
19,32,19,24,27
19,31,20,23,27
17,32,17,22,27
20,32,20,22,27
19,32,19,22,27
19,32,19,22,27
20,30,20,22,27
18,30,18,23,27
19,31,19,25,26
15,30,19,27,25
20,30,19,22,27
19,32,15,26,26
15,30,18,23,27
15,34,20,25,26
15,37,19,24,25
15,39,15,21,27
15,39,20,23,26
15,39,15,26,27
15,38,19,27,25
13,39,15,26,22
20,39,15,21,25
16,39,15,23,27
14,38,15,21,23
18,39,15,24,26
19,38,15,23,26
15,39,15,26,22
15,39,18,26,35
18,38,14,24,36
19,37,15,22,35
39,40,20,22,35
39,42,14,22,36
39,51,16,24,35
40,51,13,27,36
40,51,19,47,34
40,50,20,48,35
40,50,15,49,35
40,50,21,48,34
40,51,21,48,38
40,50,21,48,39
40,51,22,48,39
40,50,21,49,39
40,51,22,48,39
40,50,21,48,39
39,51,22,48,39
40,50,23,49,39
41,42,23,48,39
41,51,23,49,39
41,42,23,48,38
41,42,23,52,39
40,42,23,52,39
40,43,23,52,35
41,42,23,52,35
41,42,23,52,35
40,42,23,52,35
40,43,23,52,38
40,42,22,51,35
39,42,22,51,35
40,42,23,51,34
41,42,21,51,34
40,43,23,51,34
40,42,22,51,33
40,43,22,52,32
44,42,22,51,31
45,43,24,51,29
45,43,24,52,34
45,40,27,51,28
45,40,27,50,34
45,40,27,52,39
45,41,26,51,35
45,40,26,49,34
45,41,26,52,33
45,40,27,50,34
44,41,27,51,31
45,41,26,49,35
45,41,26,52,31
44,42,26,49,32
44,41,26,51,31
41,43,27,49,34
44,39,26,52,32
45,41,26,49,34
41,43,27,52,33
44,39,25,48,31
41,40,26,50,34
44,38,27,51,38
40,41,26,52,34
44,38,25,49,33
39,50,26,51,32
42,50,27,48,24
40,40,26,50,34
45,51,24,52,32
48,41,26,49,30
48,40,27,43,29
48,41,24,43,29
48,50,25,43,31
48,37,26,43,30
48,40,25,43,24
48,41,22,43,27
48,41,27,43,29
